uniqueID,waterYr,date,timeEST,site,pH,pHmetrohm,DIC,spCond,temp,ANCMet,gageHt,hydroGraph,flowGageHt,precipCatch,fieldCode,notes,datetime,Ca,Mg,K,Na,TMAl,OMAl,Al_ICP,NH4,SO4,NO3,Cl,PO4,DOC,TDN,DON,SiO2,Mn,Fe,F,cationCharge,anionCharge,theoryCond,ionBalance,ionError,duplicate,sampleType
HBK_20160812_1900,2016,8/12/16,19:00,HBK,6.69,NA,NA,20.5,19.7,NA,1.67,R,NA,NA,NA,ISCO event. ,8/12/16 19:00,1.4388,0.4655,0.5879,1.531,0.0261,0.0193,0.0754,0.0032,2.636,0.7729,0.4233,0.001,3.7055,0.2779,0.1028,6.725,0.0056,0.035,0.1933,195.0267,-97.9117,17.9387,97.115,0.663,,ISCO
HBK_20160812_2000,2016,8/12/16,20:00,HBK,6.52,NA,NA,17,19.8,NA,1.96,R,NA,NA,NA,ISCO event. ,8/12/16 20:00,1.2221,0.3767,0.5328,1.2057,0.0306,0.0232,0.0932,0.0032,2.4481,0.6307,0.3165,0.001,4.0003,0.2284,0.0827,6.1403,0.005,0.0394,0.082,161.9433,-90.1679,15.5185,71.7754,0.5694,,ISCO
HBK_20160812_2100,2016,8/12/16,21:00,HBK,6.46,NA,NA,15.3,19.8,NA,2.12,R,NA,NA,NA,ISCO event. ,8/12/16 21:00,1.0974,0.3373,0.4839,1.0435,0.0353,0.0282,0.1047,0.0032,2.1647,0.5864,0.3176,0.001,4.3227,0.239,0.1053,5.7802,0.006,0.0373,0.0926,144.7351,-85.1955,14.1279,59.5396,0.5179,,ISCO
HBK_20160812_2200,2016,8/12/16,22:00,HBK,6.41,NA,NA,15.3,19.7,NA,2.13,R,NA,NA,NA,ISCO event. ,8/12/16 22:00,1.0853,0.335,0.4654,1.0162,0.0417,0.0341,0.1226,0.0032,2.1871,0.5077,0.2915,0.001,4.7443,0.2111,0.093,5.3221,0.0064,0.0527,0.0851,143.0418,-85.7674,14.0279,57.2743,0.5006,,ISCO
HBK_20160812_2300,2016,8/12/16,23:00,HBK,6.42,NA,NA,15,19.6,NA,2.26,R,NA,NA,NA,ISCO event. ,8/12/16 23:00,1.0873,0.3345,0.4416,0.9589,0.0443,0.0366,0.1347,0.0032,2.216,0.4834,0.2993,0.001,5.0116,0.2014,0.0909,5.3703,0.0065,0.0788,0.086,140.2754,-87.5304,13.9687,52.745,0.4631,,ISCO
HBK_20160813_0000,2016,8/13/16,0:00,HBK,6.34,NA,NA,14.7,19.6,NA,2.36,F,NA,NA,NA,ISCO event. ,8/13/16 0:00,1.0758,0.3341,0.4342,0.9388,0.0472,0.0396,0.1498,0.0032,2.1332,0.4059,0.2884,0.001,5.3243,0.2486,0.1551,5.2927,0.0064,0.0763,0.0927,139.0029,-85.8158,13.7374,53.1871,0.4732,,ISCO
HBK_20160813_0100,2016,8/13/16,1:00,HBK,6.26,NA,NA,14.4,19.4,NA,2.39,F,NA,NA,NA,ISCO event. ,8/13/16 1:00,1.1299,0.3381,0.4127,0.899,0.0577,0.0483,0.1715,0.0032,2.1749,0.3378,0.2749,0.001,6.0283,0.2256,0.1468,5.1966,0.0069,0.0854,0.0731,141.0002,-88.7236,14.0045,52.2766,0.4551,,ISCO
HBK_20160813_0200,2016,8/13/16,2:00,HBK,6.24,NA,NA,14.4,19.3,NA,2.36,F,NA,NA,NA,ISCO event. ,8/13/16 2:00,1.1579,0.3509,0.4053,0.8844,0.0682,0.0586,0.2053,0.0032,2.1058,0.3603,0.2836,0.001,6.8357,0.2447,0.16,5.0009,0.0078,0.166,0.0832,143.8338,-91.9317,14.2809,51.9021,0.4403,,ISCO
HBK_20160813_0300,2016,8/13/16,3:00,HBK,6.18,NA,NA,14.4,19.1,NA,2.26,F,NA,NA,NA,ISCO event. ,8/13/16 3:00,1.2162,0.3693,0.3922,0.8824,0.0693,0.0585,0.2066,0.0032,2.1379,0.3564,0.2921,0.001,6.899,0.252,0.1683,4.8866,0.0078,0.1591,0.0726,148.0353,-93.0929,14.6229,54.9424,0.4557,,ISCO
HBK_20160813_0500,2016,8/13/16,5:00,HBK,6.23,NA,NA,14.4,19,NA,2.11,F,NA,NA,NA,ISCO event. ,8/13/16 5:00,1.1362,0.341,0.3677,0.8824,0.0729,0.064,0.1993,0.0032,1.983,0.2832,0.301,0.001,6.9822,0.2981,0.2311,4.7548,0.0064,0.1526,0.0723,141.4151,-89.3524,13.9127,52.0627,0.4512,,ISCO
HBK_20160813_0800,2016,8/13/16,8:00,HBK,6.26,NA,NA,14.5,18.8,NA,1.93,F,NA,NA,NA,ISCO event. ,8/13/16 8:00,1.1572,0.3525,0.3601,0.8967,0.0671,0.0575,0.2051,0.0032,2.3742,0.2359,0.2904,0.001,7.0413,0.2368,0.181,5.029,0.0055,0.1357,0.0717,143.1544,-96.7331,14.5676,46.4213,0.387,,ISCO
HBK_20160813_1300,2016,8/13/16,13:00,HBK,6.34,NA,NA,14.7,18.5,NA,1.77,F,NA,NA,NA,ISCO event. ,8/13/16 13:00,1.1405,0.3448,0.3454,0.8774,0.0588,0.0503,0.1783,0.0032,2.4004,0.2009,0.3209,0.001,6.5738,0.2154,0.1656,5.0254,0.0025,0.0836,0.0708,139.456,-95.2362,14.2927,44.2198,0.3768,,ISCO
HBK_20160813_1600,2016,8/13/16,16:00,HBK,6.4,NA,NA,14.9,18.3,NA,1.77,NA,NA,NA,NA,NA,8/13/16 16:00,1.2798,0.3866,0.3719,0.9882,0.0526,0.0447,0.1784,0.0032,2.4929,0.1663,0.2887,0.001,6.2893,0.2151,0.1753,5.7024,0.0025,0.0724,0.0784,154.6008,-94.2711,15.0997,60.3297,0.4848,,ISCO
HBK_20160813_1800,2016,8/13/16,18:00,HBK,6.39,NA,NA,14.6,18.2,NA,1.9,NA,NA,NA,NA,NA,8/13/16 18:00,1.1686,0.3577,0.3455,0.9639,0.051,0.0426,0.1664,0.0032,2.5318,0.172,0.2979,0.001,5.9711,0.1948,0.1529,5.681,0.0025,0.0629,0.0734,144.7708,-93.8435,14.5586,50.9273,0.4269,,ISCO
HBK_20160813_2100,2016,8/13/16,21:00,HBK,6.32,NA,NA,14.4,17.9,NA,1.98,NA,NA,NA,NA,NA,8/13/16 21:00,1.1189,0.338,0.3246,0.9027,0.0528,0.0444,0.1761,0.0082,2.4738,0.1648,0.294,0.001,5.9598,0.1912,0.1476,5.3984,0.0025,0.0936,0.081,138.0246,-92.3528,14.0762,45.6719,0.3965,,ISCO
HBK_20160814_0000,2016,8/14/16,0:00,HBK,6.33,NA,NA,14.3,17.6,NA,2.01,NA,NA,NA,NA,NA,8/14/16 0:00,1.1523,0.3488,0.333,0.9239,0.0521,0.0437,0.166,0.0032,2.4568,0.1486,0.2939,0.001,5.7936,0.1868,0.1505,5.6302,0.0025,0.0905,0.0747,141.3512,-90.9044,14.1949,50.4468,0.4344,,ISCO
HBK_20160814_0200,2016,8/14/16,2:00,HBK,6.39,NA,NA,14,17.3,NA,2.19,NA,NA,NA,NA,NA,8/14/16 2:00,1.1788,0.3548,0.3407,0.9466,0.0548,0.0464,0.1763,0.0032,2.446,0.1213,0.2766,0.001,5.988,0.2066,0.176,5.7756,0.0025,0.0853,0.055,144.5901,-90.7233,14.3162,53.8668,0.4578,,ISCO
HBK_20160814_0300,2016,8/14/16,3:00,HBK,6.3,NA,NA,13.5,17.2,NA,2.38,NA,NA,NA,NA,NA,8/14/16 3:00,1.0693,0.3248,0.4445,0.907,0.0553,0.0469,0.181,0.0032,2.3968,0.0997,0.2737,0.001,6.0387,0.187,0.1603,5.4702,0.0025,0.0844,0.0708,137.7387,-89.5213,13.9027,48.2175,0.4243,,ISCO
HBK_20160814_0400,2016,8/14/16,4:00,HBK,6.23,NA,NA,13.5,17.1,NA,2.54,NA,NA,NA,NA,NA,8/14/16 4:00,1.0794,0.331,0.3023,0.883,0.0656,0.0557,0.1958,0.0081,2.3099,0.0795,0.2673,0.001,6.3457,0.1847,0.1605,5.6367,0.0025,0.0944,0.0711,135.5725,-88.7401,13.631,46.8323,0.4176,,ISCO
HBK_20160814_0500,2016,8/14/16,5:00,HBK,6.15,NA,NA,13.4,16.9,NA,2.58,PK,NA,NA,NA,NA,8/14/16 5:00,1.0703,0.3237,0.2883,0.8372,0.0776,0.0669,0.2272,0.0032,2.4006,0.0723,0.2775,0.001,7.0216,0.1957,0.1759,5.5035,0.0025,0.1096,0.0463,133.35,-94.1807,13.8803,39.1693,0.3443,,ISCO
HBK_20160814_1000,2016,8/14/16,10:00,HBK,6.13,NA,NA,13.4,17.1,NA,2.28,NA,NA,NA,NA,NA,8/14/16 10:00,1.2123,0.3513,0.258,0.8453,0.0857,0.0736,0.2515,0.0032,2.3313,0.0465,0.2652,0.001,7.3652,0.2181,0.2032,5.7498,0.0025,0.0898,0.0498,143.2247,-93.6939,14.3561,49.5308,0.4181,,ISCO
HBK_20160814_1300,2016,8/14/16,13:00,HBK,6.14,NA,NA,13.2,18,NA,2.07,NA,NA,NA,NA,NA,8/14/16 13:00,1.1576,0.3448,0.2458,0.8326,0.0708,0.0604,0.2217,0.0032,2.365,0.0391,0.268,0.001,6.9033,0.1721,0.1586,5.7419,0.0025,0.071,0.0562,137.4201,-92.0439,13.9536,45.3762,0.3955,,ISCO
HBK_20160815_0200,2016,8/15/16,2:00,HBK,6.41,NA,NA,12.6,18.6,NA,1.67,L,NA,NA,NA,ISCO event. ,8/15/16 2:00,1.1655,0.3459,0.2813,0.924,0.0551,0.0367,0.1637,0.0032,2.763,0.0926,0.2721,0.0028,5.3357,0.2007,0.1754,6.088,0.0025,0.0606,0.0668,140.7092,-93.6422,14.4298,47.067,0.4017,,ISCO
HBK_20160815_1210,2016,8/15/16,12:10,HBK,6.29,NA,58,13.7,19.5,47.5,0.8,L,NA,NA,NA,"~3.23"" pcpt rain fell over the weekend.Channels rewet- flows restored but still low despite this amt. few dead leaves beginning to fall in streams. Noticeable muted yellowing green on hillslopes.",8/15/16 12:10,1.1957,0.3508,0.2745,0.913,0.047,0.0313,0.1389,0.0032,2.7128,0.0713,0.3325,0.001,4.8702,0.1824,0.166,6.3056,0.0025,0.047,0.113,141.1917,-137.8596,16.4971,3.3321,0.0239,,Routine
HBK_20160815_1210_Dup,2016,8/15/16,12:10,HBK,6.29,NA,58,13.7,19.5,47.5,0.8,L,NA,NA,NA,"~3.23"" pcpt rain fell over the weekend.Channels rewet- flows restored but still low despite this amt. few dead leaves beginning to fall in streams. Noticeable muted yellowing green on hillslopes.",8/15/16 12:10,1.1741,0.3508,0.2732,0.9084,0.0466,0.0301,0.139,0.0032,2.7831,0.1099,0.2805,0.001,4.6835,0.1496,0.124,6.2817,0.0025,0.0478,0.0945,139.8233,-137.5466,16.4291,2.2767,0.0164,Dup,Routine
HBK_20160815_2000,2016,8/15/16,20:00,HBK,6.57,NA,NA,13.2,18.5,NA,1.41,L,NA,NA,NA,ISCO event. ,8/15/16 20:00,1.226,0.3644,0.2954,0.9511,0.0399,0.026,0.1222,0.0032,2.9038,0.0856,0.2943,0.0022,4.513,0.1644,0.1437,6.4202,0.0025,0.0403,0.0645,144.9832,-92.9213,14.7233,52.0619,0.4377,,ISCO
HBK_20160816_1400,2016,8/16/16,14:00,HBK,6.64,NA,NA,14.1,16.8,NA,1.2,L,NA,NA,NA,ISCO event. ,8/16/16 14:00,1.367,0.4398,0.3148,1.0452,0.0328,0.0203,0.1017,0.011,2.9237,0.1513,0.3107,0.0036,3.8771,0.16,0.1173,6.7966,0.0025,0.0357,0.0854,162.404,-91.8111,15.663,70.5929,0.5554,,ISCO
HBK_20160822_1125,2016,8/22/16,11:25,HBK,6.13,NA,47,12.9,16.2,NA,1.4,L,NA,NA,NA,"~1.66"" pcpt. ~1.26"" fell overnight 8-21 ending 8-22 @0330. Stream flow in recession at time of sampling. No metrohm data (TW : vacation)",8/22/16 11:25,1.2141,0.3613,0.2534,0.8506,0.0854,0.0632,0.248,0.0032,2.2522,0.0554,0.274,0.001,7.4114,0.1978,0.1825,6.1066,0.0025,0.15,0.0673,144.2159,-136.5674,16.288,7.6485,0.0545,,Routine
HBK_20160829_1100,2016,8/29/16,11:00,HBK,6.72,NA,104,17.2,18.4,88.7,0.3,L,NA,NA,NA,"~0.40"" pcpt. Dry conditions prevail.. Low flows-few leaves in channels",8/29/16 11:00,1.2996,0.3943,0.341,1.2332,0.0221,0.0114,0.0574,0.0032,2.9511,0.3034,0.3484,0.003,2.8595,0.1789,0.1078,6.8459,0.0025,0.0125,0.1123,162.4947,-181.3522,19.8,-18.8575,-0.1097,,Routine
HBK_20160906_1130,2016,9/6/16,11:30,HBK,6.81,NA,130,21.8,19.1,126.1,0.99,L,NA,NA,NA,no pcpt. Drought! Green & colored Birch leaves falling.,9/6/16 11:30,1.5479,0.5103,0.4576,1.6561,0.0208,0.009,0.0498,0.0032,3.4863,0.5919,0.5511,0.0027,1.9176,0.1597,0.0248,9.0463,0.0025,0.0125,0.1432,205.6226,-228.3298,24.9866,-22.7073,-0.1047,,Routine
HBK_20160906_1130_Dup,2016,9/6/16,11:30,HBK,6.81,NA,130,21.8,19.1,126.1,0.99,L,NA,NA,NA,no pcpt. Drought! Green & colored Birch leaves falling.,9/6/16 11:30,1.6222,0.531,0.4705,1.7007,0.0196,0.0083,0.0517,0.0032,3.517,0.6164,0.4559,0.0027,1.8893,0.1734,0.0315,9.3506,0.0025,0.0125,0.1064,213.1727,-226.5331,25.2796,-13.3605,-0.0608,Dup,Routine
HBK_20160912_1150,2016,9/12/16,11:50,HBK,6.75,NA,114,17.8,14.9,101.2,0.2,L,NA,NA,NA,"~0.6"" fell as T'storm a.m. 9/11. not enough to restore flows. Foliage beginning to change color.",9/12/16 11:50,1.3409,0.4397,0.402,1.3122,0.0232,0.0151,0.0691,0.0032,2.6084,0.2244,0.4752,0.001,2.9867,0.1156,0.0623,7.5138,0.0025,0.0358,0.1078,173.3986,-189.664,20.6165,-16.2654,-0.0896,,Routine
HBK_20160919_1240,2016,9/19/16,12:40,HBK,6.82,NA,167,22.3,18.6,138.1,0.2,L,NA,NA,NA,"~0.48""pcpt.  Modest response to weekend rain. Color change beginning but leaves look dried /dull. ",9/19/16 12:40,1.5457,0.5201,0.5164,1.8196,0.0126,0.0109,0.0418,0.0032,3.0281,0.219,0.416,0.0023,2.0758,0.1085,0.0558,8.7394,0.0025,0.0125,0.1101,214.0194,-225.82,24.7017,-11.8006,-0.0537,,Routine
HBK_20160927_1030,2016,9/27/16,10:30,HBK,6.84,NA,155,22.4,10.8,146.3,0.2,L,NA,NA,NA,"~0.65"" pcpt.Dry conditions continue. Stream flows very low. Color change progressing but dull. brownish.",9/27/16 10:30,1.8529,0.6309,0.5619,1.8595,0.0136,0.0054,0.0374,0.0032,3.1578,0.1647,0.4571,0.0023,1.8607,0.0721,0.03,9.8113,0.0025,0.0125,0.1306,241.4693,-235.8247,26.8382,5.6445,0.0237,,Routine
HBK_20161003_1135,2016,10/3/16,11:35,HBK,6.87,NA,156,22.2,11,131.5,0.99,L,NA,NA,NA,"~0.07"" precip. Drought.  Color @ or near 50%. ET shutting down. leaves dropping",10/3/16 11:35,1.7331,0.5691,0.5336,1.6797,0.016,0.0077,0.0589,0.0032,3.3955,0.1015,0.4468,0.0051,1.7484,0.0703,0.0458,9.0312,0.0025,0.0125,0.1341,222.1194,-234.6727,25.8636,-12.5533,-0.055,,Routine
HBK_20161011_1140,2016,10/11/16,11:40,HBK,6.84,NA,191,24.6,8.1,162.4,0.1,L,NA,NA,NA,"~.32"" precip. ET shutting down-Peak foliage! Beech beginning to turn NF. Still green SF. Drought conditions. Leaf clogged channels.",10/11/16 11:40,1.9203,0.6712,0.6816,1.8021,0.0187,0.01,0.0496,0.0074,3.3899,0.0531,0.5361,0.0062,2.0476,0.0602,0.0425,9.7244,0.0025,0.0125,0.1352,249.5092,-260.7939,28.6538,-11.2847,-0.0442,,Routine
HBK_20161017_1120,2016,10/17/16,11:20,HBK,6.8,NA,184,24.7,8.3,154.5,0.2,L,NA,NA,NA,"~0.5"" precip.  Modest to no response in flow after last weeks rain. Hard frost.",10/17/16 11:20,1.5784,0.6689,0.7489,1.9144,0.0239,0.0137,0.0693,0.0032,3.3469,0.015,0.5075,0.0068,2.7559,0.0411,0.0359,8.7648,0.0025,0.0268,0.1195,239.2236,-251.9789,27.557,-12.7554,-0.0519,,Routine
HBK_20161021_1430,2016,10/21/16,14:30,HBK,6.79,NA,165,24.6,10.1,NA,0.2,NA,NA,NA,NA,Pre event grab sample,10/21/16 14:30,1.8561,0.6909,0.83,1.8048,0.0277,0.0182,0.0885,0.0073,3.4655,0.015,0.5289,0.0082,3.3248,0.0933,0.0838,9.9663,0.0025,0.0257,0.111,252.8565,-255.9338,28.6874,-3.0773,-0.0121,,Grab
HBK_20161021_2100,2016,10/21/16,21:00,HBK,6.79,NA,NA,22.7,NA,NA,1.24,R,NA,NA,888,"ISCO event. ~1.74""precip. rewetting after prolong drought.",10/21/16 21:00,1.9334,0.701,1.0332,1.7082,0.0303,0.0235,0.1048,0.0032,3.2324,0.015,0.6124,0.0097,3.8705,0.1021,0.0954,9.3811,0.0051,0.0386,0.1127,258.596,-105.1085,22.2527,153.4876,0.844,,ISCO
HBK_20161021_2300,2016,10/21/16,23:00,HBK,6.76,NA,NA,22.7,NA,NA,1.43,R,NA,NA,888,"ISCO event. ~1.74""precip. rewetting after prolong drought.",10/21/16 23:00,1.6415,0.608,1.031,1.478,0.0318,0.0238,0.1091,0.0126,3.2035,0.015,0.5988,0.0123,4.8617,0.0939,0.0787,8.1572,0.0059,0.0445,0.0852,227.0056,-109.3263,20.616,117.6793,0.6998,,ISCO
HBK_20161022_0100,2016,10/22/16,1:00,HBK,6.7,NA,NA,20.7,NA,NA,1.67,R,NA,NA,888,"ISCO event. ~1.74""precip. rewetting after prolong drought.",10/22/16 1:00,1.4739,0.5516,1.0826,1.3278,0.0381,0.0282,0.1314,0.0032,3.0957,0.015,0.5863,0.0076,5.4659,0.128,0.1169,7.9093,0.0078,0.0604,0.1015,208.9968,-109.3023,19.6044,99.6945,0.6264,,ISCO
HBK_20161022_0300,2016,10/22/16,3:00,HBK,6.59,NA,NA,19.5,NA,NA,1.78,PK,NA,NA,NA,"sample archived. ISCO event. ~1.74""precip. rewetting after prolong drought.",10/22/16 3:00,1.3804,0.52,1.1553,1.274,0.0453,0.0363,0.1568,0.016,3.0535,0.0321,0.6387,0.0065,6.6269,0.1457,0.1261,8.0223,0.0089,0.0679,0.0762,202.8209,-216.9705,24.1255,-14.1496,-0.0674,,ISCO
HBK_20161022_0500,2016,10/22/16,5:00,HBK,6.53,NA,NA,19.4,NA,NA,1.77,F,NA,NA,888,"ISCO event. ~1.74""precip. rewetting after prolong drought.",10/22/16 5:00,1.3091,0.4891,1.1245,1.1912,0.0567,0.0413,0.181,0.0078,2.8632,0.015,0.677,0.0051,7.7266,0.1599,0.15,7.4011,0.0095,0.0892,0.106,193.1823,-118.0804,19.0559,75.102,0.4826,,ISCO
HBK_20161022_0900,2016,10/22/16,9:00,HBK,6.54,NA,NA,18.8,NA,NA,1.63,F,NA,NA,888,"ISCO event. ~1.74""precip. rewetting after prolong drought.",10/22/16 9:00,1.3403,0.5066,1.0775,1.2072,0.0616,0.0473,0.2054,0.0084,2.9771,0.015,0.6201,0.0051,8.1526,0.1562,0.147,7.7852,0.0092,0.1234,0.0758,196.2487,-120.9743,19.3603,75.2744,0.4746,,ISCO
HBK_20161022_1300,2016,10/22/16,13:00,HBK,6.52,NA,NA,17.7,NA,NA,1.54,F,NA,NA,888,"ISCO event. ~1.74""precip. rewetting after prolong drought.",10/22/16 13:00,1.2968,0.4977,0.9446,1.1974,0.054,0.0436,0.1892,0.0085,3.0611,0.015,0.6859,0.0048,7.4064,0.1479,0.1424,7.8376,0.0066,0.1031,0.0744,188.6864,-120.8168,18.9965,67.8696,0.4386,,ISCO
HBK_20161022_1500,2016,10/22/16,15:00,HBK,6.56,NA,NA,18.4,NA,NA,1.51,L,NA,NA,888,"ISCO event. ~1.74""precip. rewetting after prolong drought.",10/22/16 15:00,1.2952,0.4979,0.9311,1.1912,0.0566,0.0438,0.1861,0.0189,3.0342,0.0494,0.6997,0.0042,7.3145,0.1531,0.1272,7.6836,0.0062,0.101,0.0822,188.8516,-120.6851,18.9694,68.1665,0.4404,,ISCO
HBK_20161022_1700,2016,10/22/16,17:00,HBK,6.55,NA,NA,18.7,NA,NA,1.53,R,NA,NA,888,"ISCO event. ~1.74""precip. rewetting after prolong drought.",10/22/16 17:00,1.3128,0.5045,0.9131,1.1806,0.0552,0.0439,0.181,0.0032,3.009,0.015,0.6388,0.004,7.0278,0.1637,0.1598,7.4791,0.0059,0.0978,0.076,188.3285,-116.4369,18.7154,71.8917,0.4718,,ISCO
HBK_20161022_2100,2016,10/22/16,21:00,HBK,6.54,NA,NA,18.6,NA,NA,1.66,R,NA,NA,888,"ISCO event. ~1.74""precip. rewetting after prolong drought.",10/22/16 21:00,1.3213,0.5098,0.8849,1.1588,0.0532,0.041,0.1869,0.0032,3.0039,0.015,0.6509,0.0033,7.1976,0.1489,0.1452,7.452,0.0062,0.099,0.0719,187.3114,-117.4522,18.7003,69.8593,0.4584,,ISCO
HBK_20161022_2300,2016,10/22/16,23:00,HBK,6.53,NA,NA,17.8,NA,NA,1.86,R,NA,NA,888,"ISCO event. ~1.74""precip. rewetting after prolong drought.",10/22/16 23:00,1.2802,0.5007,0.8649,1.1406,0.0532,0.0416,0.1929,0.015,2.8711,0.1925,0.6681,0.0038,7.6765,0.2208,0.1657,7.421,0.0068,0.1234,0.0774,183.8614,-120.4794,18.5806,63.3819,0.4165,,ISCO
HBK_20161023_0100,2016,10/23/16,1:00,HBK,6.45,NA,NA,17.3,NA,NA,1.85,PK,NA,NA,NA,"sample archived. ISCO event. ~1.74""precip. rewetting after prolong drought.",10/23/16 1:00,1.3356,0.5246,0.8851,1.1479,0.0608,0.048,0.2281,0.0032,2.8677,0.052,0.6482,0.0036,7.7934,0.1666,0.1512,7.6746,0.0086,0.1329,0.0585,189.6829,-177.8501,21.4834,11.8328,0.0644,,ISCO
HBK_20161023_0500,2016,10/23/16,5:00,HBK,6.44,NA,NA,16.2,NA,NA,1.82,F,NA,NA,888,"ISCO event. ~1.74""precip. rewetting after prolong drought.",10/23/16 5:00,1.3925,0.5506,0.8635,1.167,0.0598,0.0445,0.2325,0.1245,2.9584,0.015,1.2681,0.0081,7.4231,0.2601,0.1597,8.0764,0.0085,0.1528,0.0534,201.5607,-135.5045,20.4459,66.0562,0.3919,,ISCO
HBK_20161023_1100,2016,10/23/16,11:00,HBK,6.44,NA,NA,16.8,NA,NA,1.7,F,NA,NA,888,"ISCO event. ~1.74""precip. rewetting after prolong drought.",10/23/16 11:00,1.2445,0.4939,0.6964,1.049,0.0601,0.0463,0.2046,0.0032,2.8742,0.015,0.6767,0.0021,7.2032,0.1573,0.1553,7.04,0.0064,0.1148,0.073,173.4138,-115.397,17.7273,58.0168,0.4018,,ISCO
HBK_20161023_1300,2016,10/23/16,13:00,HBK,6.44,NA,NA,16.8,NA,NA,1.67,F,NA,NA,888,"ISCO event. ~1.74""precip. rewetting after prolong drought.",10/23/16 13:00,1.2905,0.5085,0.708,1.0911,0.0526,0.0409,0.2151,0.0032,2.8908,0.015,0.6204,0.0021,7.1391,0.165,0.1628,7.35,0.0065,0.1204,0.0533,178.1982,-113.8263,17.8765,64.3719,0.4409,,ISCO
HBK_20161023_1500,2016,10/23/16,15:00,HBK,6.43,NA,NA,17,NA,NA,1.64,F,NA,NA,888,"ISCO event. ~1.74""precip. rewetting after prolong drought.",10/23/16 15:00,1.2492,0.5023,0.6823,1.0668,0.0591,0.0423,0.1987,0.0032,2.9114,0.015,0.6159,0.0023,6.8886,0.1589,0.1576,7.3131,0.0057,0.0941,0.0509,174.6422,-112.8946,17.6538,61.7475,0.4295,,ISCO
HBK_20161023_1900,2016,10/23/16,19:00,HBK,6.45,NA,NA,17,NA,NA,1.6,F,NA,NA,888,"ISCO event. ~1.74""precip. rewetting after prolong drought.",10/23/16 19:00,1.2513,0.5016,0.6589,1.0764,0.0559,0.0425,0.1869,0.0032,2.9236,0.015,0.6167,0.001,6.5099,0.1618,0.1617,7.3627,0.005,0.0819,0.0653,174.1415,-111.1562,17.5471,62.9853,0.4415,,ISCO
HBK_20161024_0800,2016,10/24/16,8:00,HBK,6.37,NA,83,17.3,6.3,65.1,1.51,L,NA,NA,NA,"~2.23""precip. H graph long slow recession from 10/21-10/23 event. 1.5"" ending as snow. light coating in rg-11 /rg-1 clearings. Modest event. 1.5-2"" snow NF slpoes.huge leaf drop from wind/rain- mostly beech understory remaining.",10/24/16 8:00,1.1328,0.4466,0.5617,1.1862,0.0389,0.0302,0.1459,0.0065,3.0121,0.015,0.592,0.004,5.438,0.1699,0.161,7.1562,0.0025,0.0675,0.084,164.3495,-172.9319,19.7464,-8.5824,-0.0509,,Routine
HBK_20161025_1000,2016,10/25/16,10:00,HBK,6.53,NA,NA,16.7,NA,NA,1.46,L,NA,NA,NA,NA,10/25/16 10:00,1.2422,0.5089,0.5415,1.0861,0.0368,0.0276,0.1415,0.0032,2.934,0.015,0.5556,0.0024,4.9452,0.1311,0.1277,7.6802,0.007,0.2106,0.0747,169.5333,-101.9597,16.7601,67.5736,0.4978,,ISCO
HBK_20161028_0845,2016,10/28/16,8:45,HBK,6.64,NA,NA,17.3,NA,NA,NA,NA,NA,NA,NA,event grab sample,10/28/16 8:45,1.1762,0.4804,0.4795,1.0636,0.0285,0.02,0.1006,0.0032,3.0029,0.015,0.4896,0.0032,3.8761,0.1124,0.1093,7.1916,0.0025,0.0547,0.0755,160.3354,-93.2697,15.812,67.0656,0.5289,,Grab
HBK_20161028_1250,2016,10/28/16,12:50,HBK,6.36,NA,NA,15.1,NA,NA,NA,NA,NA,NA,NA,event grab sample,10/28/16 12:50,1.1322,0.4585,0.5416,1.0264,0.0363,0.0311,0.1542,0.0032,2.7667,0.015,0.4715,0.0027,4.6863,0.1278,0.1253,6.8541,0.006,0.0757,0.0525,157.377,-91.8412,15.4843,65.5358,0.5259,,Grab
HBK_20161028_1500,2016,10/28/16,15:00,HBK,6.22,NA,NA,14.4,NA,NA,2.574,R,NA,NA,888,ISCO event. ,10/28/16 15:00,1.1118,0.4438,0.6034,0.9171,0.057,0.0457,0.2052,0.0032,2.5715,0.015,0.5135,0.0034,6.5837,0.1509,0.1468,6.413,0.0105,0.0849,0.0516,154.4397,-101.5151,15.7382,52.9246,0.4135,,ISCO
HBK_20161028_1700,2016,10/28/16,17:00,HBK,6.1,NA,NA,13.8,NA,NA,3,PK,NA,NA,NA,ISCO event. ,10/28/16 17:00,0.9908,0.3862,0.5739,0.8742,0.0828,0.0614,0.2463,0.0032,2.3585,0.015,0.5061,0.0024,7.7128,0.2066,0.2012,5.4143,0.0146,0.092,0.0733,144.1099,-102.4204,15.1006,41.6895,0.3382,,ISCO
HBK_20161028_1900,2016,10/28/16,19:00,HBK,6.03,NA,NA,13.4,NA,NA,2.85,F,NA,NA,888,ISCO event. ,10/28/16 19:00,1.0923,0.4193,0.5997,0.8478,0.0899,0.0642,0.3007,0.0032,2.3019,0.015,0.5224,0.001,7.9494,0.1852,0.18,5.886,0.0193,0.1247,0.049,152.3262,-102.7463,15.6257,49.5799,0.3888,,ISCO
